,id,budget,popularity,runtime,revenue,has_collection,log_revenue,release_year,director_success,producer_success,actor1_success,actor2_success,log_budget,Drama,Adventure,Fantasy,Western,Thriller,Animation,Action,Mystery,Foreign,Science Fiction,Documentary,Family,adjusted_budget
1274,1275,25000000,7.492912,132.0,8613462,0,15.96883700227682,1984,0.0,0.0,8668829.666666666,9331955.0,17.034386422832473,1,0,0,0,0,0,1,0,0,0,0,0,25000000.0
1275,1276,230000,4.788002,89.0,25000000,1,17.034386422832473,1977,17246622.0,0.0,0.0,0.0,12.345838935721968,0,0,0,0,0,0,0,0,0,0,0,0,230000.0
1276,1277,18000000,4.918419,120.0,40239,0,10.602616804773621,2008,0.0,0.0,0.0,81303447.0,16.705882371415992,1,1,0,0,0,0,1,0,0,0,0,0,18000000.0
1277,1278,0,0.941321,85.0,41232,0,10.62699418560542,1987,67823853.5,56629083.666666664,1000000.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
1278,1279,5000000,5.587765,109.0,16554699,0,16.62218060738582,1989,19435691.2,18090181.0,0.0,0.0,15.424948670398354,0,0,0,0,1,0,0,0,0,0,0,0,5000000.0
1279,1280,1000000,1.896218,93.0,2228115,0,14.616666943305953,2015,320395.0,0.0,0.0,0.0,13.815511557963774,0,0,0,0,1,0,0,1,0,0,0,0,1000000.0
1280,1281,0,2.914029,128.0,19204593,0,16.770660079210643,2016,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,480672.0999999994
1281,1282,9000000,8.832907,90.0,46,0,3.8501476017100584,2007,42065880.0,0.0,0.0,0.0,16.012735246411598,1,0,0,0,0,0,0,0,0,0,0,0,9000000.0
1282,1283,4000000,5.757907,143.0,6000000,0,15.607270193858982,1969,14674105.25,15913263.142857144,0.0,0.0,15.201805169084134,1,0,0,0,1,0,1,1,0,0,0,0,4000000.0
1283,1284,4000000,2.999052,92.0,350006,0,12.7657084332656,2013,0.0,0.0,75034346.1111111,67404322.0,15.201805169084134,1,0,0,0,0,0,0,0,0,0,0,0,4000000.0
1284,1285,2000000,4.126083,105.0,21665468,0,16.891230260740898,1992,0.0,0.0,0.0,0.0,14.508658238524095,1,0,0,0,0,0,0,0,0,0,0,0,2000000.0
1285,1286,50000000,14.383185000000001,106.0,41482207,1,17.540775170381426,1990,89488456.0,153083102.0,153083102.0,79335951.0,17.72753358339242,0,0,1,0,0,0,0,0,0,0,0,0,50000000.0
1286,1287,22000000,9.737907,117.0,67642693,1,18.029749909705362,1983,20307329.0,0.0,18010794.818181816,13207371.5,16.906553056777135,0,0,0,0,1,0,1,0,0,0,0,0,22000000.0
1287,1288,700000,11.118844000000001,112.0,2594000,0,14.768712029363464,1932,8000000.0,0.0,2227000.0,0.0,13.45883704259595,1,0,0,0,0,0,0,0,0,0,0,0,700000.0
1288,1289,1700000,11.644764,93.0,8844595,1,15.99531720900997,1973,19300000.0,14349859.0,9700000.0,0.0,14.346139397261565,0,0,0,0,0,0,1,0,0,1,0,0,1700000.0
1289,1290,0,7.390658,79.0,1300000,1,14.077875591662238,1954,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,480672.0999999994
1290,1291,15000000,4.079853,96.0,12308521,0,16.325802425964444,1986,39846344.0,0.0,164191846.0,13391174.0,16.52356082573315,1,0,0,0,0,0,0,0,0,0,0,0,15000000.0
1291,1292,8000000,11.842837,163.0,27187653,0,17.118273531164952,1984,13600000.0,0.0,11439193.0,27200000.0,15.894952224644102,1,1,0,0,0,0,0,0,0,0,0,0,8000000.0
1292,1293,45000000,6.922458,106.0,11203026,0,16.231694567606688,1998,433013274.0,43413781.25,28121100.0,226830568.0,17.622173069956816,0,1,0,0,0,0,1,0,0,1,0,0,45000000.0
1293,1294,40000000,7.001645,90.0,151161491,0,18.83385930673292,2008,41037742.0,170926453.3529412,52117885.94736842,0.0,17.50439003707821,1,0,0,0,1,0,1,0,0,0,0,0,40000000.0
1294,1295,24000000,4.233080999999999,134.0,21049053,0,16.862366176465226,1978,17441531.0,0.0,0.0,0.0,16.993564429978885,0,1,1,0,0,0,0,0,0,0,0,1,24000000.0
1295,1296,20500000,16.603041,99.0,87987055,1,18.292700270714462,1983,0.0,0.0,16072584.5,0.0,16.835935492889124,0,0,0,0,1,0,0,0,0,0,0,0,20500000.0
1296,1297,28000000,6.000716000000001,99.0,33000337,1,17.312028361802543,2000,102836002.0,0.0,194077612.0,59655844.571428575,17.147715103853763,0,0,0,0,1,0,0,0,0,0,0,0,28000000.0
1297,1298,10700000,1.0607090000000001,89.0,1238080,0,14.029073158196208,1994,343786.0,35781300.0,0.0,0.0,16.185754392890075,0,0,0,0,0,0,1,0,0,0,0,0,10700000.0
1298,1299,0,10.754614,91.0,5624282,0,15.542604031263526,1998,0.0,0.0,83441066.75,19270922.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,480672.0999999994
1299,1300,0,2.099788,90.0,37285,0,10.526373200055406,2014,0.0,603943.0,69631118.0,76719495.875,0.0,1,0,0,0,0,0,0,0,0,0,0,1,480672.0999999994
1300,1301,35000000,10.430238000000001,97.0,116980662,0,18.577519205598588,2013,966658.3333333334,0.0,129000000.0,67239.66666666667,17.370858648025116,0,0,0,0,0,0,0,0,0,0,0,0,35000000.0
1301,1302,0,11.823889,101.0,204660,0,12.229110230781453,2008,0.0,0.0,229880169.0,32645546.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
1302,1303,44000000,4.393576,219.0,3484331,0,15.063786905181397,1980,35850000.0,0.0,161000000.0,0.0,17.599700214609808,1,0,0,1,0,0,1,0,0,0,0,0,44000000.0
1303,1304,1500000,8.168694,129.0,9600000,0,16.077273760604726,1939,0.0,0.0,0.0,0.0,14.220976332738882,1,0,0,0,0,0,0,0,0,0,0,0,1500000.0
1304,1305,0,12.874084,80.0,921974,0,13.734273387203652,2016,0.0,94149550.66666667,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,480672.0999999994
1305,1306,18000000,7.263988,114.0,25739015,0,17.0635185309633,2008,70444847.66666667,0.0,9747.0,80461745.0,16.705882371415992,0,0,0,0,1,0,1,0,0,0,0,0,18000000.0
1306,1307,25000000,7.637345,98.0,64437847,0,17.981211720308828,2001,0.0,10635453.444444444,85034806.55555555,191020.75,17.034386422832473,0,0,0,0,1,0,1,0,0,0,0,0,25000000.0
1307,1308,0,2.69722,105.0,144633,0,11.881961692464705,2011,0.0,14752.0,0.0,84390160.25,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
1308,1309,7000000,13.546984,114.0,3646994,0,15.109414098800023,2001,1260049.3333333333,0.0,13504432.25,0.0,15.76142084987672,1,0,0,0,1,0,0,1,0,0,0,0,7000000.0
1309,1310,61000000,154.80100900000002,145.0,369330363,0,19.727202096859884,2014,149000124.1111111,0.0,110397500.04545455,116079867.0,17.926384438531027,1,0,0,0,1,0,0,1,0,0,0,0,61000000.0
1310,1311,0,1.954863,93.0,18000,0,9.798182590890704,2010,0.0,0.0,85275240.6,143603905.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
1311,1312,3900000,6.9978880000000006,120.0,28350000,0,17.160137623411405,1966,0.0,0.0,6800000.0,0.0,15.176487367510099,1,0,0,0,0,0,0,0,0,0,0,0,3900000.0
1312,1313,30000000,17.955897,90.0,90259536,0,18.318199822724445,2003,0.0,115265523.0,49112165.428571425,5947355.666666667,17.216707972959764,0,0,0,0,1,0,0,1,0,0,0,0,30000000.0
1313,1314,33000000,19.628834,112.0,49100000,0,17.709369613131347,2014,35376452.0,0.0,21278274.666666668,10165694.0,17.312018149733785,0,0,1,0,0,0,0,0,0,0,0,0,33000000.0
1314,1315,5000000,15.909181,91.0,6341855,0,15.6626820280516,2016,156830277.33333334,68255768.2,42507348.375,0.0,15.424948670398354,0,0,0,0,1,0,0,0,0,0,0,0,5000000.0
1315,1316,5000000,8.405672000000001,124.0,26010864,0,17.07402489331168,1980,0.0,0.0,1985001.0,0.0,15.424948670398354,1,0,0,0,0,0,0,0,0,0,0,0,5000000.0
1316,1317,2200000,9.094477000000001,92.0,21930418,1,16.9033852264587,1985,0.0,0.0,0.0,0.0,14.603968372873895,0,0,0,0,1,0,0,0,0,0,0,0,2200000.0
1317,1318,722083,0.817488,120.0,499168,0,13.120699994750135,2014,0.0,0.0,0.0,0.0,13.48989675459789,1,0,0,0,0,0,0,0,0,0,0,0,722083.0
1318,1319,8000000,6.963023,113.0,11715321,0,16.276408115675192,1980,0.0,0.0,0.0,0.0,15.894952224644102,0,0,0,0,0,0,1,0,0,0,0,0,8000000.0
1319,1320,30000000,12.130803,84.0,495303,0,13.112926994457307,2006,0.0,0.0,24258991.0,0.0,17.216707972959764,0,1,0,0,0,0,0,0,0,1,0,0,30000000.0
1320,1321,110000000,20.547925,114.0,470490832,0,19.96928703327174,2015,0.0,52813754.54545455,69638448.3,87289375.5,18.5159909328476,1,0,0,0,1,0,1,0,0,0,0,0,110000000.0
1321,1322,65000000,18.860681,123.0,128905366,1,18.674589103970472,2004,0.0,0.0,44664217.0,53125058.71428572,17.989897843244528,0,1,1,0,1,0,1,0,0,1,0,0,65000000.0
1322,1323,0,6.198003,85.0,486021,0,13.094009169347801,2007,27836575.0,1942423.0,0.0,100477.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,480672.0999999994
1323,1324,0,1.9350060000000002,102.0,3337685,0,15.020788310474844,1994,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,480672.0999999994
1324,1325,0,0.689004,80.0,235432,0,12.369181650898934,2008,0.0,0.0,0.0,121129.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
1325,1326,0,12.515435,91.0,3983997,0,15.197796395678468,2008,0.0,0.0,23727301.0,229014311.2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,480672.0999999994
1326,1327,0,9.394353,84.0,1117920,0,13.926981268304269,2005,0.0,0.0,1252776.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
1327,1328,25000000,6.196929,114.0,27122040,0,17.115857276316813,2011,37424491.5,309295255.0,65297292.666666664,12874381.0,17.034386422832473,1,1,0,0,0,0,0,0,0,0,0,0,25000000.0
1328,1329,0,0.284911,95.0,1373728,0,14.133039497958922,1990,0.0,0.0,60342083.5,22228000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
1329,1330,0,1.2334049999999999,136.0,1942423,0,14.479447235619418,1991,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,480672.0999999994
1330,1331,0,1.194891,124.0,8100000,0,15.90737474309945,1982,21202829.0,0.0,32617358.0,31229717.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
1331,1332,0,5.4512730000000005,98.0,1347747,0,14.113945609358074,2012,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
1332,1333,150000000,4.351756,150.0,836297228,1,20.544494644941985,2009,375018127.875,317472490.3333333,174844668.0,0.0,18.826145858727198,0,1,0,0,0,0,1,0,0,1,0,0,150000000.0
1333,1334,0,0.037986,123.0,15504,0,9.648917831534549,2005,0.0,0.0,0.0,15278530.57142857,0.0,0,0,0,0,0,0,0,0,0,0,1,0,480672.0999999994
1334,1335,120000000,7.888013000000001,119.0,227817248,0,19.24405432604051,2011,36129063.0,163875643.95,67348791.2,14996364.0,18.603002309079653,0,0,0,0,0,0,1,0,0,0,0,0,120000000.0
1335,1336,6000000,0.292296,,31000,0,10.34177474101152,2007,0.0,0.0,0.0,0.0,15.607270193858982,1,0,0,0,0,0,0,0,0,0,0,0,6000000.0
1336,1337,0,12.140407000000002,108.0,8022000,0,15.89769844996932,1975,0.0,7404166.666666667,5577887.0,10750000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,480672.0999999994
1337,1338,1200000,4.928139,85.0,2600000,0,14.77102238760702,1999,0.0,0.0,0.0,0.0,13.997832948091215,0,0,0,0,0,0,0,0,0,0,0,0,1200000.0
1338,1339,12000000,12.01334,103.0,7070330,0,15.771417854315745,2008,0.0,139653.66666666666,205798834.75,372234864.0,16.300417291085605,1,1,1,0,0,0,0,0,0,1,0,1,12000000.0
1339,1340,6000000,1.8222459999999998,99.0,4588176,0,15.338993335388734,2012,0.0,0.0,0.0,1886862.25,15.607270193858982,0,0,0,0,1,0,1,0,0,0,0,0,6000000.0
1340,1341,35000000,13.955376000000001,91.0,68349884,0,18.040150438616358,2002,0.0,258130222.66666666,17495682.5,1081957.0,17.370858648025116,0,0,0,0,1,0,0,1,0,0,0,0,35000000.0
1341,1342,30000000,9.524298,104.0,196114570,0,19.094209592332742,2012,0.0,77327544.5,80196050.875,55909186.09090909,17.216707972959764,1,0,0,0,0,0,0,0,0,0,0,0,30000000.0
1342,1343,0,4.7496220000000005,115.0,1113277,0,13.922819374450855,2015,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
1343,1344,7000000,14.054862,96.0,20256975,0,16.82400978601961,1988,0.0,100565118.4,0.0,20498332.5,15.76142084987672,1,1,0,0,0,0,1,0,0,0,0,0,7000000.0
1344,1345,0,0.53204,124.0,10082,0,9.218606116393214,1997,0.0,0.0,171348869.5,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
1345,1346,40000000,10.855502,121.0,149295601,0,18.821438804607354,2013,33515010.0,0.0,167646974.23809522,183552626.0,17.50439003707821,1,0,0,0,1,0,1,0,0,0,0,0,40000000.0
1346,1347,1,6.4288300000000005,115.0,5,0,1.791759469228055,1955,8700000.0,0.0,0.0,0.0,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,0,0,1.0
1347,1348,80000000,11.341084,102.0,169852759,0,18.95044250207087,2011,123962960.0,0.0,123121781.66666667,87789953.5,18.197537205138154,0,0,0,0,0,0,0,0,0,0,0,1,80000000.0
1348,1349,6000000,5.2534529999999995,92.0,14717854,0,16.504571940538103,1977,25000000.0,0.0,14873.0,0.0,15.607270193858982,1,1,0,0,0,0,0,0,0,0,0,0,6000000.0
1349,1350,30000000,13.413895000000002,130.0,15395087,0,16.549559055466005,2011,334447931.1666667,0.0,0.0,850994.0,17.216707972959764,1,0,0,0,1,0,0,0,0,0,0,0,30000000.0
1350,1351,0,2.86317,152.0,5200000,0,15.46416937585933,1967,0.0,0.0,53500000.0,53000000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
1351,1352,38000000,10.307277000000001,90.0,29907685,1,17.21362606218365,2006,0.0,0.0,107970661.0,0.0,17.453096744006448,0,0,0,0,1,0,0,0,0,0,0,0,38000000.0
1352,1353,55000000,5.304043,100.0,11466088,1,16.25490445449953,1997,0.0,0.0,3187989.5,0.0,17.822843761378564,0,0,0,0,1,0,1,0,0,0,0,0,55000000.0
1353,1354,30000000,7.575696000000001,112.0,102820008,0,18.448490532123238,2010,73970713.66666667,0.0,76449987.58333333,67828359.9,17.216707972959764,1,0,0,0,0,0,0,0,0,0,0,0,30000000.0
1354,1355,0,37.484577,99.0,422,0,6.0473721790462776,2017,0.0,0.0,32831638.0,53210243.2,0.0,1,0,0,0,1,0,0,0,0,0,0,0,480672.0999999994
1355,1356,85000000,7.680762,145.0,162242962,0,18.904605541267387,2005,0.0,64842317.5,1017401.0,0.0,18.258161826219297,1,0,0,0,0,0,0,0,0,0,0,0,85000000.0
1356,1357,25000,3.985181,95.0,25000,0,10.12667110305036,2015,0.0,0.0,186906062.2,43967255.0,10.12667110305036,1,0,0,0,1,0,1,0,0,0,0,0,25000.0
1357,1358,0,2.067929,87.0,544476,1,13.207580979875297,1973,0.0,0.0,364937.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
1358,1359,0,6.481464,111.0,101300000,0,18.43359697909058,1980,24707633.0,0.0,43644766.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
1359,1360,11000000,9.003792,94.0,3639345,0,15.107314553140606,2013,258069.5,23642058.0,4596505.0,78751491.75,16.213405921671733,1,0,0,0,0,0,1,0,0,0,0,0,11000000.0
1360,1361,0,3.985291,90.0,1000000,0,13.815511557963774,2012,0.0,0.0,18582624.0,10128487.5,0.0,0,0,0,0,1,0,1,0,0,1,0,0,480672.0999999994
1361,1362,0,12.912844999999999,75.0,45100,0,10.716659698193956,2025,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
1362,1363,35000000,6.332878,102.0,155545279,0,18.862447436906677,2009,68202610.0,0.0,98441954.0,0.0,17.370858648025116,1,0,0,0,0,0,0,0,0,0,0,1,35000000.0
1363,1364,0,0.708186,87.0,10000000,0,16.118095750958314,1981,0.0,0.0,71880367.16666667,79736033.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
1364,1365,5700000,8.075698,110.0,19300483,0,16.77564073128088,2009,0.0,50980470.5,146402.0,0.0,15.555976908243359,1,0,0,0,1,0,1,0,0,0,0,0,5700000.0
1365,1366,250000,4.281631,99.0,56825,0,10.947749246454157,2013,4123718.0,0.0,63731096.5,0.0,12.429220196836383,1,0,0,0,1,0,0,0,0,0,0,0,250000.0
1366,1367,11000000,9.056173,94.0,593683,0,13.294102470257755,2015,0.0,0.0,0.0,75756560.5,16.213405921671733,1,0,0,0,0,0,1,0,0,0,0,0,11000000.0
1367,1368,1200000,6.486117,99.0,7000000,0,15.76142084987672,1955,14988104.333333334,19482156.5,0.0,0.0,13.997832948091215,0,0,0,0,1,0,0,1,0,0,0,0,1200000.0
1368,1369,6000000,0.651625,82.0,9000000,0,16.012735246411598,2000,0.0,0.0,0.0,0.0,15.607270193858982,0,0,0,0,0,0,1,0,0,0,0,0,6000000.0
1369,1370,8000000,7.030308,122.0,49000000,0,17.707330876483063,2011,0.0,0.0,0.0,0.0,15.894952224644102,1,0,0,0,1,0,1,0,0,0,0,0,8000000.0
1370,1371,16000000,6.62363,114.0,50007546,0,17.727684492002126,2008,0.0,0.0,0.0,0.0,16.588099342704055,1,0,0,0,0,0,0,0,0,0,0,0,16000000.0
1371,1372,0,5.884228,96.0,1919197,0,14.467417948406203,2005,0.0,28542187.666666668,0.0,1597219.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
1372,1373,0,4.8916379999999995,93.0,17277,1,9.75718929491883,1966,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,480672.0999999994
1373,1374,35000000,7.759428999999999,96.0,2106557,0,14.560565893846038,2012,81959313.33333333,0.0,91422470.75675675,74956766.5,17.370858648025116,1,0,0,0,1,0,1,0,0,0,0,0,35000000.0
1374,1375,23000000,5.307983999999999,98.0,12803305,0,16.365213976790987,1996,0.0,3417262.5,32829232.8,73687627.75,16.951004817371683,1,0,0,0,0,0,0,0,0,0,0,0,23000000.0
1375,1376,20000000,14.753931,115.0,41627431,1,17.54426993098455,2008,0.0,0.0,0.0,24000000.0,16.811242881518265,1,0,0,0,0,0,1,0,0,0,0,0,20000000.0
1376,1377,0,9.732026,89.0,923,0,6.828712071641684,2017,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
1377,1378,37000000,7.387171,115.0,165335153,1,18.923485208057233,2001,101007451.25,0.0,39230916.0,69226582.85714285,17.426428497635523,0,0,0,0,0,0,0,0,0,0,0,1,37000000.0
1378,1379,12000000,4.926507,116.0,6754898,0,15.725778577377165,2006,0.0,0.0,105641394.5,20406552.5,16.300417291085605,1,0,0,0,0,0,0,0,0,0,0,0,12000000.0
1379,1380,3800000,10.083019,122.0,17804565,0,16.694965499221425,2007,0.0,0.0,0.0,0.0,15.150511887854474,1,0,0,0,0,0,0,0,0,0,0,0,3800000.0
1380,1381,325000,0.867549,118.0,1600000,0,14.285514812209815,2016,6000000.0,0.0,0.0,0.0,12.691583538230217,1,0,0,0,1,0,0,0,0,0,0,0,325000.0
1381,1382,2883848,11.845107,122.0,25000000,0,17.034386422832473,1959,4625000.0,1300000.0,8500000.0,14400000.0,14.87463641817992,0,0,0,0,0,0,0,0,0,0,0,0,2883848.0
1382,1383,800000,7.271526,100.0,867714,0,13.673618598712949,2009,109906372.0,0.0,31352941.5,0.0,13.592368256649284,1,0,0,0,1,0,0,0,0,0,0,0,800000.0
1383,1384,116000000,7.240753,108.0,178127760,0,18.998011609217937,1997,30496898.75,48687122.428571425,80392580.4,5472973.5,18.569100757691327,0,1,0,0,1,0,1,0,0,0,0,0,116000000.0
1384,1385,20000000,5.762343,105.0,132675402,0,18.703416124171266,2003,23747458.0,0.0,37511858.071428575,0.0,16.811242881518265,0,0,0,0,0,0,0,0,0,0,0,0,20000000.0
1385,1386,21000000,5.484379,91.0,970816,0,13.785893264012122,2011,17519169.0,50739932.0,109572682.4,105964232.38461539,16.860033043306743,1,0,0,0,0,0,0,0,0,0,0,0,21000000.0
1386,1387,55000000,7.991167999999999,125.0,9450897,0,16.061620321410224,2006,28351450.5,0.0,32232163.2,68493424.3,17.822843761378564,1,0,0,0,1,0,0,0,0,0,0,0,55000000.0
1387,1388,5000000,10.996308,83.0,205703818,1,19.14194792032347,2011,0.0,0.0,193355800.0,0.0,15.424948670398354,0,0,0,0,0,0,0,0,0,0,0,0,5000000.0
1388,1389,0,0.24088800000000002,80.0,31894,0,10.370204536676056,2006,0.0,0.0,5975494.571428572,6614280.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,480672.0999999994
1389,1390,44000000,9.198283,147.0,165615285,0,18.925178102418712,1996,15983993.0,12374335.0,45680418.928571425,143320756.1111111,17.599700214609808,1,0,0,0,1,0,0,0,0,0,0,0,44000000.0
1390,1391,31000000,10.163266,118.0,68106245,0,18.036579484975572,2000,25232289.0,9918679.5,23255551.466666665,0.0,17.249497794707484,1,0,0,0,1,0,0,0,0,1,0,0,31000000.0
1391,1392,0,12.507625,112.0,5475058,0,15.515713609864482,2012,0.0,0.0,3082901.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
1392,1393,165000000,13.697597,108.0,471222889,1,19.970841767220247,2012,0.0,0.0,58078426.166666664,0.0,18.92145603792546,0,1,0,0,0,1,0,0,0,0,0,1,165000000.0
1393,1394,50000000,7.579855,83.0,151165787,1,18.833887726265555,2014,0.0,0.0,9592227.25,50597760.625,17.72753358339242,0,1,0,0,0,1,0,0,0,0,0,1,50000000.0
1394,1395,190000000,22.296076,130.0,209154322,0,19.15858292501492,2015,493259398.75,0.0,38903333.0,150302437.875,19.06253463538792,0,1,0,0,0,0,0,1,0,1,0,1,190000000.0
1395,1396,0,7.400261,115.0,23803308,1,16.98533516259087,2005,7096484.0,0.0,14980005.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,480672.0999999994
1396,1397,85000000,11.526339,85.0,149044513,1,18.81975557097019,2007,0.0,0.0,61849562.25,36637392.176470585,18.258161826219297,0,0,0,0,0,1,0,0,0,0,0,1,85000000.0
1397,1398,62000000,10.618141,137.0,1060056,0,13.873833238227409,1997,195586584.0,12000000.0,128663306.5,0.0,17.9426449591384,1,0,0,0,0,0,0,0,0,0,0,0,62000000.0
1398,1399,55000000,12.202063,116.0,18626419,0,16.740091560934392,1996,120070330.33333333,0.0,45680418.928571425,47710506.8,17.822843761378564,1,0,0,0,1,0,0,1,0,0,0,0,55000000.0
1399,1400,50000000,16.075615,116.0,62788218,0,17.95527801829878,2016,7892574.0,118237678.08695652,103357114.05,71005992.0,17.72753358339242,0,0,0,0,1,0,1,0,0,0,0,0,50000000.0
1400,1401,125000000,16.83711,92.0,346864462,0,19.664444665066647,2016,252398961.6,0.0,38450142.0,117355968.66666667,18.643824303266577,0,1,0,0,0,1,0,0,0,0,0,1,125000000.0
1401,1402,45000000,9.510762,111.0,212000000,1,19.17209683735327,2000,53555385.5,93354918.0,65996030.333333336,0.0,17.622173069956816,0,0,0,0,0,0,1,0,0,0,0,0,45000000.0
1402,1403,0,8.445423,108.0,11472454,0,16.255459502820248,2016,0.0,0.0,37404877.5,61178119.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
1403,1404,27000000,4.631978,117.0,44352417,1,17.607677786090477,2008,11400000.0,0.0,29105567.5,39053061.0,17.11134746100564,1,1,0,0,0,0,0,0,0,0,0,1,27000000.0
1404,1405,3000000,0.129004,94.0,6804016,0,15.733023731025044,2004,15223104.666666666,0.0,37000000.0,0.0,14.914123179965662,1,0,0,0,0,0,0,0,0,0,0,0,3000000.0
1405,1406,30000000,8.047735000000001,111.0,36894225,0,17.42356561980219,2013,72658085.8888889,48092738.166666664,64018616.77272727,6976837.916666667,17.216707972959764,0,0,0,0,0,0,1,0,0,0,0,0,30000000.0
1406,1407,0,0.796854,105.0,4314688,1,15.277535805742291,2016,0.0,0.0,14907260.5,17808683.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
1407,1408,70000000,11.898185,99.0,218613188,0,19.20281446582997,1998,6888448.333333333,222724172.0,46148151.85714286,103064.0,18.064005814299346,1,1,0,0,0,1,0,0,0,0,0,1,70000000.0
1408,1409,11000000,4.890067,86.0,23978402,0,16.99266410818165,2001,0.0,0.0,0.0,0.0,16.213405921671733,0,0,0,0,0,0,1,0,0,0,0,0,11000000.0
1409,1410,0,2.978534,127.0,108083,0,11.590663981571742,2015,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,480672.0999999994
1410,1411,13000000,14.017754,132.0,3500605,0,15.068446654329291,2016,68898091.71428572,0.0,100620883.0,11903360.4,16.380459992348886,1,0,0,0,1,0,0,0,0,0,0,0,13000000.0
1411,1412,13000000,8.611077,94.0,68572378,0,18.043400373131508,2013,2490106.75,0.0,81858911.0,51903807.333333336,16.380459992348886,0,0,0,0,1,0,0,0,0,0,0,0,13000000.0
1412,1413,15000000,14.421528,103.0,108286421,0,18.50029033015003,2016,0.0,196208749.83333334,29735054.2,50649844.0625,16.52356082573315,1,0,0,0,1,0,0,0,0,1,0,0,15000000.0
1413,1414,0,2.616309,86.0,524668,0,13.170522866549593,1991,0.0,0.0,0.0,106005555.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
1414,1415,40000000,14.840318,119.0,65754228,0,18.00143454634538,2001,5926128.0,13749314.333333334,131291765.33333333,27035920.0,17.50439003707821,1,0,0,0,0,0,0,0,0,0,0,0,40000000.0
1415,1416,0,8.98296,127.0,20374201,0,16.829780050680036,2011,0.0,1207736.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
1416,1417,0,4.337214,115.0,17530973,0,16.67947981724781,1992,93739532.0,0.0,20240128.0,212768797.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
1417,1418,40000000,12.637158,128.0,176997168,0,18.99164429605991,1993,14657750.0,0.0,24293068.066666666,8493890.0,17.50439003707821,1,0,0,0,1,0,1,1,0,0,0,0,40000000.0
1418,1419,2800000,8.173864,87.0,26279000,0,17.084280737159514,1981,0.0,0.0,0.0,0.0,14.845130332288226,0,0,0,0,0,0,0,0,0,0,0,0,2800000.0
1419,1420,700000,0.7128439999999999,85.0,1179676,0,13.980751230157718,2009,0.0,0.0,0.0,0.0,13.45883704259595,0,0,0,0,0,0,0,0,1,0,1,0,700000.0
1420,1421,3000000,1.017103,80.0,1449945,0,14.187036872323969,2007,0.0,0.0,0.0,0.0,14.914123179965662,0,0,0,0,0,0,0,0,0,0,0,0,3000000.0
