,id,budget,popularity,runtime,has_collection,release_year,director_success,producer_success,actor1_success,actor2_success,log_budget,Drama,Adventure,Fantasy,Western,Thriller,Animation,Action,Mystery,Foreign,Science Fiction,Documentary,Family,adjusted_budget
2654,5655,22000000,14.466789000000002,122.0,0,2005,59203471.333333336,87444041.5,33810570.0,0.0,16.906553056777135,1,0,0,0,0,0,0,0,0,0,0,0,22000000.0
2655,5656,150000000,24.903057999999998,157.0,1,2010,49627671.666666664,516004555.25,590487879.5714285,1032280807.25,18.826145858727198,0,1,1,0,0,0,0,0,0,0,0,1,150000000.0
2656,5657,0,2.216959,134.0,0,1995,20969696.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2657,5658,0,7.653446000000001,105.0,0,2012,0.0,0.0,101331438.1111111,47500014.86666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2658,5659,7000000,8.732425,110.0,1,2014,124640849.5,14383595.5,78190950.3076923,76711229.63636364,15.76142084987672,1,0,0,0,0,0,0,0,0,0,0,0,7000000.0
2659,5660,50000000,9.580785,125.0,0,2015,301989191.0,0.0,92599704.2962963,33322636.25,17.72753358339242,0,0,1,0,0,0,0,0,0,0,0,0,50000000.0
2660,5661,0,6.900285,119.0,0,2012,1940384.0,0.0,8827070.5,0.0,0.0,0,1,1,0,0,1,1,0,0,0,0,0,480672.0999999994
2661,5662,75000000,20.031667000000002,142.0,1,2010,148336445.0,15524711.142857144,0.0,6609183.8,18.132998684833918,0,1,1,0,0,0,0,0,0,1,0,0,75000000.0
2662,5663,5000000,6.7718679999999996,89.0,0,2011,0.0,45181828.0,0.0,0.0,15.424948670398354,0,0,0,0,0,0,0,0,0,0,0,0,5000000.0
2663,5664,0,9.070215,100.0,0,2006,0.0,0.0,0.0,150680864.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,480672.0999999994
2664,5665,35000000,11.577121,96.0,0,1998,0.0,65222851.5,8870649.0,144338047.66666666,17.370858648025116,1,1,0,0,0,0,0,0,0,1,0,0,35000000.0
2665,5666,27000000,2.9170130000000003,113.0,0,1974,0.0,0.0,0.0,0.0,17.11134746100564,1,0,0,0,0,0,1,0,0,0,0,0,27000000.0
2666,5667,3000000,12.968011,93.0,1,2010,15000000.0,0.0,14975597.2,0.0,14.914123179965662,1,0,0,0,1,0,1,0,0,0,0,0,3000000.0
2667,5668,0,5.053905,91.0,0,2010,0.0,0.0,27267668.0,25800.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,480672.0999999994
2668,5669,5000000,4.779994,97.0,0,2015,0.0,0.0,25991257.5,106532084.8235294,15.424948670398354,1,0,0,0,0,0,0,0,0,0,0,0,5000000.0
2669,5670,176000003,21.463465,124.0,0,2006,372805509.0,0.0,183936074.0,79269642.75,18.9859945757297,0,1,1,0,0,0,1,0,0,1,0,0,176000003.0
2670,5671,13000000,6.980486,120.0,0,2009,67740262.75,1794187.0,107325935.0,183202765.5,16.380459992348886,1,0,0,0,0,0,0,0,0,0,0,0,13000000.0
2671,5672,2000000,1.315237,128.0,0,1980,0.0,0.0,0.0,0.0,14.508658238524095,1,1,0,0,0,0,1,0,0,0,0,0,2000000.0
2672,5673,19000000,19.611589000000002,144.0,0,2014,46661458.28571428,51476041.6,99731204.75,0.0,16.759949589762293,0,0,0,0,1,0,0,0,0,0,0,0,19000000.0
2673,5674,5000000,9.067788,93.0,0,2008,0.0,0.0,0.0,0.0,15.424948670398354,0,0,0,0,1,0,0,0,0,0,0,0,5000000.0
2674,5675,750000,0.6861550000000001,179.0,0,1997,0.0,0.0,0.0,0.0,13.527829818844937,0,0,0,0,1,0,0,0,1,0,0,0,750000.0
2675,5676,2000000,0.22852600000000003,93.0,0,1993,16702864.0,0.0,0.0,7282851.0,14.508658238524095,1,0,0,0,0,0,0,0,0,0,0,0,2000000.0
2676,5677,26000000,13.373006,125.0,0,2011,67297636.0,21474192.5,235508545.6521739,79209380.28571428,17.073607134447293,1,0,0,0,0,0,0,0,0,0,0,0,26000000.0
2677,5678,50000000,9.388376,109.0,0,1986,0.0,0.0,0.0,0.0,17.72753358339242,0,1,0,0,1,0,1,0,0,1,0,0,50000000.0
2678,5679,0,1.7121380000000002,93.0,0,1984,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,480672.0999999994
2679,5680,4500000,8.354488,96.0,1,2017,52318937.666666664,23819275.0,37235879.14285714,94887290.6,15.319588176962746,0,0,0,0,0,0,0,0,0,0,0,0,4500000.0
2680,5681,230000000,133.82782,129.0,1,1993,10496317.0,249296007.0,139807909.8888889,0.0,19.253589871235295,0,1,1,0,0,0,1,0,0,0,0,0,230000000.0
2681,5682,0,2.86213,98.0,0,2016,0.0,0.0,92051358.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2682,5683,90000000,39.540653000000006,129.0,1,2012,82176829.4,0.0,142292609.66666666,13707555.615384616,18.31532023940565,0,1,0,0,1,0,1,1,0,0,0,0,90000000.0
2683,5684,40000000,7.479014,95.0,0,1993,160259319.0,0.0,0.0,62302024.75,17.50439003707821,0,0,0,0,0,0,0,0,0,0,0,0,40000000.0
2684,5685,0,13.053072,101.0,1,2008,0.0,0.0,11281800.4,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,480672.0999999994
2685,5686,3200000,0.31416700000000003,86.0,0,2011,0.0,0.0,0.0,0.0,14.978661680269907,0,0,0,0,0,0,0,0,0,0,0,0,3200000.0
2686,5687,27000000,9.580214,89.0,1,1988,0.0,0.0,289047763.0,0.0,17.11134746100564,0,0,0,0,0,0,1,0,0,0,0,1,27000000.0
2687,5688,6200000,6.606325,89.0,1,1986,0.0,0.0,0.0,0.0,15.64006001130563,0,0,0,0,0,0,0,0,0,0,0,0,6200000.0
2688,5689,10000000,7.054864,91.0,0,1959,0.0,0.0,0.0,0.0,16.118095750958314,0,0,0,0,0,0,0,0,0,0,0,0,10000000.0
2689,5690,3500000,3.473993,149.0,0,2014,18175000.0,28350000.0,19095121.833333332,0.0,15.068273812173887,1,0,0,0,0,0,0,0,0,0,0,0,3500000.0
2690,5691,18000000,18.193263,119.0,0,2009,27112102.0,40668153.0,101803192.55555555,205664699.25,16.705882371415992,1,0,0,0,0,0,0,0,0,0,0,0,18000000.0
2691,5692,175000000,19.330884,96.0,0,2008,857611174.0,857611174.0,0.0,50517815.44444445,18.980296537602072,0,1,0,0,0,1,0,0,0,0,0,1,175000000.0
2692,5693,10800000,10.165499,92.0,1,1990,0.0,0.0,0.0,0.0,16.195056784687036,0,0,0,0,1,0,0,0,0,0,0,0,10800000.0
2693,5694,32000000,6.658994,89.0,1,2008,0.0,0.0,0.0,0.0,17.281246492014,1,1,1,0,0,0,0,0,0,0,0,1,32000000.0
2694,5695,0,6.108182,105.0,0,1996,0.0,0.0,113377524.0,65153736.07692308,0.0,0,0,0,0,0,0,0,0,0,0,1,0,480672.0999999994
2695,5696,25000000,7.370163000000001,100.0,0,2010,0.0,39065652.0,27203029.35714286,48850165.0,17.034386422832473,0,1,0,0,1,0,1,0,0,0,0,0,25000000.0
2696,5697,0,0.214552,96.0,0,2014,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,1,0,0,0,480672.0999999994
2697,5698,7400000,0.9555959999999999,172.0,0,2016,0.0,0.0,1500000.0,750000.0,15.816990693309524,1,0,0,0,0,0,0,0,0,0,0,1,7400000.0
2698,5699,200000,0.902294,124.0,0,2008,0.0,0.0,0.0,0.0,12.206077645517674,0,0,0,0,0,0,0,0,0,0,0,0,200000.0
2699,5700,30000000,9.296824,104.0,1,1981,0.0,0.0,0.0,0.0,17.216707972959764,0,1,0,0,1,0,1,0,0,0,0,0,30000000.0
2700,5701,0,9.698848,112.0,0,1991,0.0,12303411.0,31104733.75,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,480672.0999999994
2701,5702,14000000,7.701917999999999,132.0,0,2004,8321109.222222222,14627237.0,16153593.0,1884814.0,16.454567959008102,1,0,0,0,0,0,0,0,0,0,0,0,14000000.0
2702,5703,26000000,10.330119999999999,94.0,1,1975,0.0,0.0,0.0,0.0,17.073607134447293,0,0,0,0,0,0,0,0,0,0,0,0,26000000.0
2703,5704,0,18.54199,119.0,1,2007,13505246.5,27000000.0,62025632.84615385,41158757.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,480672.0999999994
2704,5705,20000000,4.522772,97.0,0,2010,2563353.0,0.0,93387846.28571428,38459285.428571425,16.811242881518265,1,0,0,0,0,0,0,0,0,0,0,0,20000000.0
2705,5706,0,0.684516,112.0,0,2000,30276814.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2706,5707,35000000,4.884311,107.0,1,2008,0.0,0.0,10280127.5,53183916.0,17.370858648025116,0,1,1,0,0,0,1,0,0,1,0,0,35000000.0
2707,5708,200000,8.927994,42.0,0,1990,0.0,0.0,0.0,0.0,12.206077645517674,0,1,0,0,0,0,1,0,0,1,0,0,200000.0
2708,5709,15000000,3.67003,111.0,1,2016,128400510.63636364,134711802.36363637,104802428.2,6742375.75,16.52356082573315,0,0,0,0,0,0,0,0,0,0,0,0,15000000.0
2709,5710,2100000,5.858112,102.0,0,2012,0.0,125000.0,4695110.666666667,0.0,14.557448378884015,1,0,0,0,0,0,0,0,0,0,0,0,2100000.0
2710,5711,1400000,9.777219,320.0,1,2001,0.0,0.0,0.0,0.0,14.151983508870947,0,0,0,0,1,0,1,0,0,0,0,0,1400000.0
2711,5712,68000000,10.071057000000001,136.0,0,1974,0.0,0.0,131908888.5,0.0,18.035018277846262,1,0,0,0,1,0,0,1,0,1,0,0,68000000.0
2712,5713,3000000,4.506948,110.0,0,1985,247560309.2,362211740.0,0.0,0.0,14.914123179965662,1,0,0,0,0,0,0,0,0,0,0,0,3000000.0
2713,5714,0,6.186999,116.0,0,2007,74223132.71428572,0.0,8620929.0,6336291.9,0.0,0,0,0,0,1,0,1,0,0,0,0,0,480672.0999999994
2714,5715,6000000,0.47108599999999995,135.0,1,2000,0.0,0.0,0.0,0.0,15.607270193858982,0,0,0,0,0,0,1,0,0,0,0,0,6000000.0
2715,5716,0,2.475288,89.0,0,1988,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,480672.0999999994
2716,5717,15000000,3.970538,120.0,0,2013,6223476.6,0.0,97052110.52,196791465.0,16.52356082573315,1,0,0,0,0,0,0,0,0,0,0,0,15000000.0
2717,5718,10000000,4.50333,117.0,0,2005,3812768.5,3812768.5,54106266.833333336,848717.5,16.118095750958314,1,0,0,0,0,0,0,0,0,0,0,0,10000000.0
2718,5719,20000000,7.9839020000000005,100.0,0,2012,94950262.2,0.0,82318966.8888889,77447242.26315789,16.811242881518265,1,0,0,0,0,0,0,1,0,0,0,0,20000000.0
2719,5720,12000000,5.808496,100.0,0,2015,0.0,0.0,79756075.4,27764710.722222224,16.300417291085605,1,0,0,0,1,0,0,0,0,0,0,0,12000000.0
2720,5721,40000000,11.429831,115.0,0,2008,96413764.33333333,0.0,30808334.0625,0.0,17.50439003707821,1,0,0,0,0,0,1,0,0,0,0,0,40000000.0
2721,5722,0,4.822398000000001,76.0,0,2007,0.0,0.0,16441438.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,480672.0999999994
2722,5723,45000000,3.009134,94.0,1,2015,14079431.4,1872322.75,104001162.4,0.0,17.622173069956816,0,0,0,0,0,0,1,0,0,1,0,0,45000000.0
2723,5724,0,3.052285,115.0,0,1983,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,480672.0999999994
2724,5725,0,0.71649,111.0,0,1992,6754627.666666667,0.0,51079064.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2725,5726,35000000,9.918269,103.0,1,1999,89886091.0,53457329.5,59362911.0,164334492.27272728,17.370858648025116,0,0,0,0,1,0,1,0,0,0,0,0,35000000.0
2726,5727,100000000,11.072361,105.0,0,2015,225108507.17647058,85760622.625,233948632.97058824,0.0,18.420680753952364,1,0,1,0,1,0,0,1,0,0,0,0,100000000.0
2727,5728,0,10.192407000000001,99.0,0,2001,0.0,0.0,0.0,11983562.333333334,0.0,0,0,1,0,0,1,0,0,0,0,0,1,480672.0999999994
2728,5729,100000000,13.249364000000002,146.0,0,2016,276618947.5925926,126315991.08333333,135680000.0,14754663.666666666,18.420680753952364,1,1,0,0,0,0,0,0,0,1,0,0,100000000.0
2729,5730,3800000,5.723985,105.0,0,2011,0.0,0.0,14899417.0,0.0,15.150511887854474,1,0,0,0,0,0,0,0,0,0,0,0,3800000.0
2730,5731,0,0.9398049999999999,89.0,0,1987,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,480672.0999999994
2731,5732,0,3.3216080000000003,114.0,0,1994,25035477.333333332,0.0,89460381.0,2400000.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,480672.0999999994
2732,5733,7000000,0.912909,119.0,0,2003,0.0,0.0,17953778.0,8026971.0,15.76142084987672,1,0,0,0,0,0,0,0,0,0,0,0,7000000.0
2733,5734,18000000,6.001151999999999,95.0,0,2007,131815335.66666667,53326733.14285714,81044151.875,29565244.5,16.705882371415992,0,0,0,0,0,0,0,0,0,0,0,0,18000000.0
2734,5735,0,6.478953,90.0,0,1986,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2735,5736,25000000,13.009688,101.0,0,2008,0.0,0.0,4495243.5,13278605.666666666,17.034386422832473,0,1,1,0,0,0,0,0,0,0,0,1,25000000.0
2736,5737,45000000,6.576009,99.0,0,2006,0.0,0.0,84553868.17391305,0.0,17.622173069956816,0,0,0,0,1,0,1,0,0,0,0,0,45000000.0
2737,5738,35000000,19.294832,93.0,0,1986,0.0,1383413.6666666667,101694170.5,0.0,17.370858648025116,0,0,0,1,0,0,1,0,0,0,0,0,35000000.0
2738,5739,0,6.2248589999999995,119.0,0,2016,89291147.44444445,77453120.0,126123909.55172414,45976678.333333336,0.0,1,1,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2739,5740,10400000,6.070606,170.0,0,2010,0.0,19641071.166666668,25000000.333333332,0.0,16.15731646026544,1,0,0,0,0,0,1,0,0,0,0,0,10400000.0
2740,5741,80000000,6.598296,80.0,0,2010,0.0,0.0,76089372.71428572,0.0,18.197537205138154,0,1,0,0,0,1,0,0,0,0,0,1,80000000.0
2741,5742,24000000,8.212132,88.0,1,2000,0.0,0.0,77069189.75,0.0,16.993564429978885,0,0,0,0,0,0,0,0,0,0,0,0,24000000.0
2742,5743,14000000,8.25719,90.0,0,2013,632081.3333333334,0.0,0.0,49648995.55555555,16.454567959008102,1,0,0,0,1,0,0,1,0,0,0,0,14000000.0
2743,5744,0,0.829262,94.0,0,2008,0.0,0.0,55030051.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2744,5745,7000000,3.756539,95.0,0,2015,337580051.0,0.0,49826172.71428572,143157823.5,15.76142084987672,1,0,0,0,0,0,0,0,0,0,0,0,7000000.0
2745,5746,14000000,6.31224,163.0,0,1983,0.0,0.0,0.0,0.0,16.454567959008102,1,1,0,0,0,0,0,0,0,0,0,0,14000000.0
2746,5747,425000,1.918891,91.0,0,2006,70067909.0,0.0,0.0,0.0,12.959846800844963,0,0,0,0,1,0,0,1,0,0,0,0,425000.0
2747,5748,54000000,8.570085,108.0,0,2007,0.0,0.0,61649281.14285714,97168799.75,17.804494623047066,0,0,0,0,0,0,0,0,0,0,0,0,54000000.0
2748,5749,15000000,11.607678,109.0,1,2014,5609848.333333333,0.0,7177086.142857143,0.0,16.52356082573315,0,0,0,0,0,0,0,0,0,0,0,0,15000000.0
2749,5750,28000000,7.861003999999999,81.0,0,2009,0.0,55132935.5,213400150.5,51190861.6,17.147715103853763,0,0,0,0,0,0,0,0,0,0,0,1,28000000.0
2750,5751,30000000,6.859934,123.0,0,1985,42365581.0,0.0,84497932.75,37691644.0,17.216707972959764,0,1,1,0,0,0,0,1,0,0,0,0,30000000.0
2751,5752,8500000,1.542843,90.0,0,2012,0.0,0.0,0.0,0.0,15.955576839107596,1,0,0,0,0,0,1,0,0,0,0,0,8500000.0
2752,5753,125000000,16.42635,121.0,0,2000,0.0,352804917.0,4644108.0,33879868.2,18.643824303266577,0,1,0,0,1,0,1,0,0,1,0,0,125000000.0
2753,5754,24000000,5.2697330000000004,115.0,0,2011,0.0,0.0,42391640.0,23309774.0,16.993564429978885,1,0,0,0,0,0,0,0,0,0,0,0,24000000.0
2754,5755,60000000,8.244359,106.0,0,1992,33372606.0,12308521.0,65784503.0,227297342.33333334,17.909855136853043,1,0,0,0,1,0,0,0,0,1,0,0,60000000.0
2755,5756,20000000,4.620936,124.0,0,2009,24000000.0,24048000.0,19064401.875,5786717.333333333,16.811242881518265,1,0,0,0,0,0,0,1,0,0,0,0,20000000.0
2756,5757,9000000,5.074153,128.0,0,2007,2586903.5,0.0,0.0,0.0,16.012735246411598,1,0,1,0,0,0,1,0,0,0,0,0,9000000.0
2757,5758,1400000,0.271386,90.0,0,1983,0.0,0.0,0.0,0.0,14.151983508870947,1,0,0,0,0,0,0,0,0,0,0,0,1400000.0
2758,5759,0,8.378174000000001,107.0,0,2012,1579260.0,26230569.0,23060840.333333332,26677086.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2759,5760,0,5.160049,96.0,0,2013,0.0,0.0,110590766.5,2341534.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,480672.0999999994
2760,5761,0,2.76283,100.0,0,2004,2443209.0,0.0,28342689.0,90326539.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2761,5762,105000000,5.060352,119.0,1,2002,18450505.0,0.0,723024345.0,0.0,18.46947091764561,0,0,0,0,0,0,1,0,0,1,0,0,105000000.0
2762,5763,46000000,11.424974,118.0,0,2015,424871721.625,1759252.0,53337130.44,113988959.0,17.6441519761925,0,0,0,0,1,0,0,1,0,0,0,0,46000000.0
2763,5764,0,5.518129,100.0,1,1984,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,480672.0999999994
2764,5765,15000000,7.048087,114.0,1,2012,1183863.0,7680000.0,11787127.0,42611962.8,16.52356082573315,1,0,1,0,1,0,1,0,0,0,0,0,15000000.0
2765,5766,25000000,7.740761999999999,101.0,0,2003,0.0,0.0,31808965.333333332,0.0,17.034386422832473,1,0,0,0,0,0,0,0,0,0,0,0,25000000.0
2766,5767,15000000,7.8035630000000005,112.0,0,1984,41220000.0,0.0,0.0,26589000.0,16.52356082573315,1,0,0,0,0,0,0,0,0,0,0,0,15000000.0
2767,5768,10000000,6.827192999999999,106.0,1,2017,247699665.86666667,0.0,75042282.24,14726732.375,16.118095750958314,0,1,0,0,0,0,1,0,0,0,0,0,10000000.0
2768,5769,55000000,29.130443,118.0,1,1992,8751600.0,0.0,0.0,0.0,17.822843761378564,1,0,0,0,0,0,0,0,0,0,0,0,55000000.0
2769,5770,17000000,3.622179,98.0,0,2006,58193929.0,0.0,16637688.2,12126447.5,16.648723960844016,1,0,0,0,0,0,1,0,0,0,0,0,17000000.0
2770,5771,12000000,8.596352,103.0,0,1991,0.0,0.0,0.0,0.0,16.300417291085605,0,0,0,0,0,0,0,0,0,0,0,0,12000000.0
2771,5772,19000000,4.307222,119.0,1,2005,26208578.8,16462975.0,90363445.0,73826697.73333333,16.759949589762293,1,0,0,0,1,0,0,0,0,0,0,0,19000000.0
2772,5773,132000000,19.929377,116.0,0,2010,275919741.3684211,210227802.0,128750105.66666667,35975080.166666664,18.6983124881264,0,1,0,0,1,0,0,0,0,1,0,0,132000000.0
2773,5774,45000000,6.764819999999999,128.0,0,2007,30671816.375,45084320.0,192948848.7777778,162322753.36363637,17.622173069956816,0,0,0,0,1,0,0,1,0,0,0,0,45000000.0
2774,5775,16000000,9.629399000000001,90.0,1,2011,0.0,66919037.0,222361467.75,2466444.0,16.588099342704055,0,0,0,0,1,0,0,1,0,0,0,0,16000000.0
2775,5776,0,13.869345000000001,90.0,0,2006,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2776,5777,70000000,15.321902,114.0,1,2011,45253213.6,0.0,100424802.375,62771059.0,18.064005814299346,0,0,0,0,1,0,0,1,0,0,0,0,70000000.0
2777,5778,50000000,15.785663000000001,133.0,0,1998,0.0,129931251.5,145550209.0,118263758.0,17.72753358339242,1,0,0,0,0,0,0,0,0,0,0,0,50000000.0
2778,5779,130000000,11.295121,139.0,0,1986,0.0,0.0,18432000.0,0.0,18.683045016112164,0,0,0,0,1,0,1,0,0,1,0,0,130000000.0
2779,5780,0,1.71373,94.0,0,2009,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,480672.0999999994
2780,5781,40000000,8.376094,129.0,0,1976,0.0,0.0,0.0,242286417.5,17.50439003707821,1,0,0,0,0,0,0,0,0,0,0,0,40000000.0
2781,5782,2800000,16.641277,111.0,1,1982,300218018.0,20471382.0,12097807.666666666,0.0,14.845130332288226,0,0,0,0,1,0,0,0,0,0,0,0,2800000.0
2782,5783,15000000,16.83125,109.0,1,2007,21048086.777777776,50863566.666666664,35426992.473684214,13008928.0,16.52356082573315,0,0,0,0,0,0,0,1,0,1,0,0,15000000.0
2783,5784,0,1.111025,140.0,0,1993,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,480672.0999999994
2784,5785,38000000,7.118123,117.0,0,1989,160072846.5,0.0,51649341.55555555,18875011.0,17.453096744006448,1,0,0,0,0,0,0,0,0,0,0,0,38000000.0
2785,5786,15000000,2.9434270000000002,114.0,1,1997,0.0,60033405.222222224,114057279.57142857,0.0,16.52356082573315,0,0,0,0,1,0,1,0,0,0,0,0,15000000.0
2786,5787,75000000,14.261798,135.0,0,2007,66896709.45454545,48580578.0,105342832.04545455,156919618.46666667,18.132998684833918,1,0,0,0,1,0,1,1,0,0,0,0,75000000.0
2787,5788,0,4.822464,88.0,0,2015,0.0,0.0,316442244.6666667,232380243.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2788,5789,19000000,7.399209,115.0,0,2006,70694072.42857143,325756637.0,145492137.66666666,0.0,16.759949589762293,1,0,0,0,1,0,0,0,0,0,0,0,19000000.0
2789,5790,50000000,9.438013,97.0,0,2015,27920614.666666668,0.0,77286192.625,143157823.5,17.72753358339242,0,0,0,0,0,0,0,0,0,0,0,0,50000000.0
2790,5791,31000000,11.33038,99.0,1,2013,0.0,0.0,170058947.4,27376754.75,17.249497794707484,0,0,0,0,0,0,0,0,0,0,0,0,31000000.0
2791,5792,7100000,2.78114,144.0,0,1988,0.0,0.0,25000000.0,0.0,15.775605482856605,1,0,0,0,1,0,0,0,0,0,0,0,7100000.0
2792,5793,0,5.777858,104.0,1,1996,0.0,126737428.0,9272297.5,14337331.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2793,5794,27000000,11.633347,113.0,0,2007,127744232.2,5790448.0,7428558.0,7103973.0,17.11134746100564,0,0,0,0,0,0,0,0,0,0,0,0,27000000.0
2794,5795,50000000,7.768045,117.0,0,1976,0.0,0.0,115101622.0,0.0,17.72753358339242,0,0,0,0,0,0,0,0,0,0,0,1,50000000.0
2795,5796,0,8.624922,100.0,0,1982,29828062.5,0.0,5844519.769230769,19817358.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,480672.0999999994
2796,5797,18000000,8.97528,136.0,0,2014,98529212.33333333,115644996.26315789,50637624.5882353,0.0,16.705882371415992,0,1,0,0,1,0,1,0,0,1,0,0,18000000.0
2797,5798,0,2.333511,95.0,0,2006,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,480672.0999999994
2798,5799,90000000,18.515448000000003,151.0,0,2002,28817673.727272727,3727746.0,328742002.1666667,61167073.083333336,18.31532023940565,1,0,0,0,1,0,0,0,0,0,0,0,90000000.0
2799,5800,1300000,0.321524,97.0,0,2004,0.0,0.0,0.0,0.0,14.077875591662238,1,0,0,0,0,0,0,0,0,0,0,0,1300000.0
2800,5801,7000000,3.319516,192.0,0,1984,11000000.0,11000000.0,11000000.0,0.0,15.76142084987672,1,0,0,0,0,0,0,0,0,0,0,0,7000000.0
2801,5802,0,2.1549150000000004,102.0,0,1978,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2802,5803,0,0.41417299999999996,110.0,0,2009,649002.1666666666,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,480672.0999999994
2803,5804,150000000,15.362632000000001,127.0,1,2008,116841311.5,47714009.0,203182667.25,467365246.0,18.826145858727198,0,1,0,0,0,0,1,0,0,1,0,0,150000000.0
2804,5805,0,10.940451,128.0,0,1994,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2805,5806,0,9.217153,117.0,0,2014,131183530.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,1,0,0,480672.0999999994
2806,5807,15000000,11.209154,115.0,0,1986,0.0,0.0,12374335.0,6266621.0,16.52356082573315,1,0,0,0,0,0,0,0,0,0,0,0,15000000.0
2807,5808,20000000,11.469750999999999,130.0,0,2001,0.0,10079404.0,97649730.25,9953317.714285715,16.811242881518265,1,0,0,0,1,0,0,1,0,0,0,0,20000000.0
2808,5809,25697387,3.136813,87.0,0,1970,0.0,0.0,0.0,0.0,17.061899910459093,0,0,0,0,1,0,1,0,0,0,0,0,25697387.0
2809,5810,0,0.005351,92.0,0,2006,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,480672.0999999994
2810,5811,0,5.241144,92.0,0,2008,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,480672.0999999994
2811,5812,25000000,16.367481,93.0,1,1979,0.0,0.0,0.0,0.0,17.034386422832473,0,0,0,0,1,0,1,0,0,0,0,0,25000000.0
2812,5813,34000000,10.576273,126.0,1,1984,148511730.0,153249103.0,160107763.5,0.0,17.341871111992198,0,1,0,0,1,0,1,0,0,1,0,0,34000000.0
2813,5814,0,3.5591190000000004,99.0,0,1972,0.0,0.0,0.0,34562222.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,480672.0999999994
2814,5815,1978000,0.7608550000000001,104.0,1,1984,0.0,0.0,0.0,0.0,14.49759729672584,0,1,0,0,0,0,1,1,0,0,0,0,1978000.0
2815,5816,0,4.021828,115.0,0,2015,23873681.5,25863047.25,113988959.0,1012565.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2816,5817,0,4.391441,127.0,0,2016,0.0,1146899.0,11384015.0,282382.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2817,5818,0,7.723801,104.0,0,1998,0.0,0.0,53192308.5,0.0,0.0,0,0,0,1,1,0,1,0,0,0,0,0,480672.0999999994
2818,5819,18000000,7.725842999999999,131.0,0,2004,0.0,0.0,0.0,0.0,16.705882371415992,1,0,0,0,1,0,0,1,0,0,0,0,18000000.0
2819,5820,0,9.377699,100.0,1,1991,0.0,198420501.66666666,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,480672.0999999994
2820,5821,0,0.8415879999999999,84.0,0,2009,22032826.5,0.0,63338723.84210526,45721206.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
